faces_base,faces_shift_4s,body_parts_base,body_parts_shift_4s,round_objects_base,round_objects_shift_4s,animate_objects_base,animate_objects_shift_4s,bgm_base,bgm_shift_4s,valence_base,valence_shift_4s,arousal_base,arousal_shift_4s,num_chars_base,num_chars_shift_4s,new_char_base,new_char_shift_4s,hierarchy_base,hierarchy_shift_4s,social_action_base,social_action_shift_4s,speaking_base,speaking_shift_4s,speaking_self_base,speaking_self_shift_4s,speaking_others_base,speaking_others_shift_4s,speaking_things_base,speaking_things_shift_4s
1.0,1.0,1.0,1.0,0.08833232153284491,0.35647171809198125,1.0,1.0,0.8564051493926664,1.0252796026137405,1.899549177181619,1.3543019536532719,8.70951086711959,8.467336432519158,2.5917648905972173,2.6442405010584205,-0.026474202069016062,0.08833232153284491,0.0,0.0,0.6077405647624374,1.0171606869924508,0.8186902132769607,1.0890633045766216,-0.00289157021715633,-0.012659115077175495,0.08833232153284491,0.35647171809198125,0.0,0.0
1.0,1.0,1.0,1.0,0.00885018854141708,0.2234404893703499,1.0,1.0,0.4266214095886655,1.0842419891211827,3.2600881332145337,1.2209502788001712,8.351007026608649,8.739855278929795,2.5473330847270113,2.6273129256370336,-0.035270581142038314,0.00885018854141708,0.0,0.0,0.5020287377584225,0.796010389412849,0.38534005904459734,1.0746878643448312,-0.0012181851812845448,-0.006390261497421398,0.00885018854141708,0.2234404893703499,0.0,0.0
1.0,1.0,1.0,1.0,-0.026474202069016062,0.08833232153284491,1.0,1.0,0.09243889156972376,0.8564051493926664,4.313394856935505,1.899549177181619,7.481326031694017,8.70951086711959,2.4035487628458654,2.5917648905972173,-0.030331760004276724,-0.026474202069016062,0.0,0.0,0.45874472322103904,0.6077405647624374,0.059215561348290716,0.8186902132769607,-0.0004727936768286113,-0.00289157021715633,-0.026474202069016062,0.08833232153284491,0.0,0.0
0.9904348240089238,1.0,1.0,1.0,-0.035270581142038314,0.00885018854141708,1.0,1.0,-0.07393446361184122,0.4266214095886655,4.838405613382571,3.2600881332145337,6.310067734636809,8.351007026608649,2.183787859768097,2.5473330847270113,-0.02084068368033771,-0.035270581142038314,0.0,0.0,0.4419320058652538,0.5020287377584225,-0.09599333247346348,0.38534005904459734,-0.00012649736513052262,-0.0012181851812845448,-0.035270581142038314,0.00885018854141708,0.0,0.0
0.8724473922572016,1.0,1.0,1.0,-0.030331760004276724,-0.026474202069016062,1.0,1.0,-0.12579824554693247,0.09243889156972376,5.215246508083532,4.313394856935505,5.489869478895823,7.481326031694017,2.0227044019531903,2.4035487628458654,-0.012186321400346884,-0.030331760004276724,0.0,0.0,0.3332936747465629,0.45874472322103904,-0.13845736062410796,0.059215561348290716,0.0,-0.0004727936768286113,-0.030331760004276724,-0.026474202069016062,0.0,0.0
0.6590057904196088,0.9904348240089238,1.0,1.0,-0.011275507689261556,-0.035270581142038314,0.9904348240089238,1.0,-0.10892111778596678,-0.07393446361184122,5.609015947935259,4.838405613382571,5.08375529418905,6.310067734636809,1.9478198421331654,2.183787859768097,-0.006263764132290876,-0.02084068368033771,0.0,0.0,0.1428112011444715,0.4419320058652538,-0.12487655527446433,-0.09599333247346348,0.0,-0.00012649736513052262,-0.02084068368033771,-0.035270581142038314,0.0,0.0
0.38842306642242186,0.8724473922572016,1.0,1.0,0.11536628634245157,-0.030331760004276724,0.8724473922572016,1.0,0.039624874716394906,-0.12579824554693247,6.1563329066938834,5.215246508083532,4.4266582956853275,5.489869478895823,1.9285889399860328,2.0227044019531903,-0.00289157021715633,-0.012186321400346884,0.0,0.0,0.0013705762245457033,0.3332936747465629,-0.09081930324355987,-0.13845736062410796,0.0,0.0,-0.012186321400346884,-0.030331760004276724,0.0,0.0
0.13283179543317242,0.6590057904196088,1.0,1.0,0.315600093465948,-0.011275507689261556,0.6590057904196088,0.9904348240089238,0.2760019527827733,-0.10892111778596678,6.776431260539722,5.609015947935259,3.4951885003069405,5.08375529418905,1.936533283229179,1.9478198421331654,0.017912166800867758,-0.006263764132290876,0.0,0.0,-0.043094622925957476,0.1428112011444715,-0.05664526598782625,-0.12487655527446433,0.0,0.0,-0.006263764132290876,-0.02084068368033771,0.0,0.0
0.19872424228319258,0.38842306642242186,1.0,1.0,0.35358014787482495,0.11536628634245157,0.38842306642242186,0.8724473922572016,0.45339574892294465,0.039624874716394906,6.947171489920329,6.1563329066938834,3.078307146800806,4.4266582956853275,1.9541175547013916,1.9285889399860328,0.2546324218087683,-0.00289157021715633,0.0,0.0,0.17938420422398735,0.0013705762245457033,-0.03110137058866365,-0.09081930324355987,0.0,0.0,-0.00289157021715633,-0.012186321400346884,0.0,0.0
0.5442688327178832,0.13283179543317242,1.0,1.0,0.22222230418906536,0.315600093465948,0.11370144345102012,0.6590057904196088,0.5493443029584597,0.2760019527827733,6.671539192915979,6.776431260539722,3.213388735157069,3.4951885003069405,1.9906812216231087,1.936533283229179,0.6627315698134995,0.017912166800867758,0.0,0.0,0.5977936731311331,-0.043094622925957476,-0.015216893357411885,-0.05664526598782625,0.0,0.0,-0.0012181851812845448,-0.006263764132290876,0.0,0.0
0.8498095590033262,0.19872424228319258,1.0,1.0,0.0878595278560163,0.35358014787482495,-0.056380973202404296,0.38842306642242186,0.6931805273224532,0.45339574892294465,6.236311326868799,6.947171489920329,3.267150838763039,3.078307146800806,2.239554530191265,1.9541175547013916,0.9680486516695594,0.2546324218087683,0.0,0.0,0.9216934126941223,0.17938420422398735,-0.0067287277879698815,-0.03110137058866365,0.0,0.0,-0.0004727936768286113,-0.00289157021715633,0.0,0.0
1.0175702040592043,0.5442688327178832,1.0,1.0,0.008723691176286557,0.22222230418906536,-0.11858923446074685,0.11370144345102012,0.8924593799975669,0.5493443029584597,5.797045244190311,6.671539192915979,3.087677320114061,3.213388735157069,2.6743799724820763,1.9906812216231087,1.10973904591933,0.6627315698134995,0.0,0.0,1.0811634181951555,0.5977936731311331,-0.0026893650928301346,-0.015216893357411885,0.0,0.0,-0.00012649736513052262,-0.0012181851812845448,0.0,0.0
